No,Content,Title,Price,Picture
355915284524115_2462191720563117,雪姑七友七個小矮人雪姑七友七個同床瞓!傳說白雪公主都係因為着咗呢條裙先成功吸引到王子黎營救佢Such a beautiful story🥰-白雪公主漫畫短裙S 腰圍66cm | 裙長40cmM 腰圍70cm | 裙長41cmL 腰圍74cm | 裙長42cm顏色：黑白 / 彩色$135-Whatsapp 55109214-#hkigshop #igshop #文青 #搞怪 #搞鬼 #搞笑 #創意 #生日禮物 #生日 #禮物 #拍拖 #情侶 #週年 #月亮燈 #驚喜 #手工 #手作 #食人花 #訂造 #手機殼 #hkiphonecase #皮革 #pnd旺角 #ig禮物 #畢業禮物 #畢業,白雪公主漫畫短裙S 腰圍66cm | 裙長40cmM 腰圍70cm | 裙長41cmL 腰圍74cm | 裙長42cm顏色：黑白 / 彩色,135,https://scontent.fhkg1-1.fna.fbcdn.net/v/t1.6435-9/69129095_2462191727229783_8398835425233338368_n.jpg?stp=dst-jpg_p720x720&_nc_cat=101&ccb=1-7&_nc_sid=9267fe&_nc_ohc=6pNTQaVH8MQAX-3b-_w&_nc_ht=scontent.fhkg1-1.fna&edm=APCh5TUEAAAA&oh=00_AfBbHZjtfW7XZKx3oQR01Vde-0fMvod3py-p-0G-gf7KPA&oe=64CC8310
355915284524115_2527388697376752,成日都有好多客問我地總共有幾多款pepe既tee今次岀個合集俾大家一次過揀啦💚-Pepe TeeNo.1-6款 $135一件 (可另選黑色)No.7-12款 $128一件尺寸: 小童110-150，成人S-XXXL (詳細碼數請whatsapp查詢💚4件或以上有折💚Whatsapp:55109214-#hkigshop #igshop #文青 #搞怪 #搞鬼 #搞笑 #創意 #生日禮物 #生日 #禮物 #拍拖 #情侶 #週年 #月亮燈 #驚喜 #手工 #手作 #食人花 #訂造 #手機殼 #hkiphonecase #皮革 #pnd旺角 #ig禮物 #畢業禮物 #畢業,Pepe TeeNo.1-6款,135,https://scontent.fhkg1-1.fna.fbcdn.net/v/t1.6435-9/71700015_2527388514043437_7871590840613732352_n.jpg?stp=dst-jpg_p720x720&_nc_cat=106&ccb=1-7&_nc_sid=a26aad&_nc_ohc=5S9EBG8mcNQAX9Z9J16&_nc_ht=scontent.fhkg1-1.fna&edm=APCh5TUEAAAA&oh=00_AfAs-YD_NJV8evbAVhwcAZZKBqejdUR254mbucDDdDeYvg&oe=64CCA621
355915284524115_2864954533620165,可愛的奇兵們掛牆紙巾套主人唔好唔要我呀！！🥺🥺🥺-日本反斗掛牆紙巾套$135款式：恐龍/三眼/豬仔/巴斯/小熊尺寸約：20*45cm可放包裝紙巾/細盒裝紙巾Whatsapp: 55109214-#hkigshop #igshop #文青 #搞怪 #搞鬼 #搞笑 #創意 #生日禮物 #生日 #禮物 #拍拖 #情侶 #週年 #月亮燈 #驚喜 #手工 #手作 #食人花 #訂造 #手機殼 #hkiphonecase #皮革 #pnd旺角 #ig禮物 #畢業禮物 #畢業 #S2S紙巾套,日本反斗掛牆紙巾套,135,https://scontent.fhkg1-1.fna.fbcdn.net/v/t1.6435-9/88253676_2864954540286831_2092448216241930240_n.jpg?stp=dst-jpg_p720x720&_nc_cat=100&ccb=1-7&_nc_sid=9267fe&_nc_ohc=X1c6AjQxZmkAX99Lfvi&_nc_ht=scontent.fhkg1-1.fna&edm=APCh5TUEAAAA&oh=00_AfCe5z_7ULZatO1C3eN34ZyNvR8esdWHBIoXehrx7uWJ0A&oe=64CCA8C9
355915284524115_3036723563109927,看得小仙女的少女心瞬間爆燈作為一個精緻的水晶女孩怎麼能缺少一套好用好看的化妝刷呢-百變小櫻🌸8枝套裝：1️⃣碎粉掃2️⃣粉底掃3️⃣斜角化妝掃4️⃣眼影掃(大)5️⃣眉梳+眉刷6️⃣唇掃7️⃣眼影掃(小)8️⃣眉掃-百變小櫻化妝掃$135Whatsapp:55109214-#hkigshop #igshop #文青 #搞怪 #搞鬼 #搞笑 #創意 #生日禮物 #生日 #禮物 #拍拖 #情侶 #週年 #月亮燈 #驚喜 #手工 #手作 #食人花 #訂造 #手機殼 #hkiphonecase #皮革 #pnd旺角 #ig禮物 #畢業禮物 #畢業 #s2s化妝品,百變小櫻🌸8枝套裝：1️⃣碎粉掃2️⃣粉底掃3️⃣斜角化妝掃4️⃣眼影掃(大)5️⃣眉梳+眉刷6️⃣唇掃7️⃣眼影掃(小)8️⃣眉掃-百變小櫻化妝掃,135,https://scontent.fhkg1-1.fna.fbcdn.net/v/t1.6435-9/99116495_3036723566443260_2773747234750070784_n.jpg?stp=dst-jpg_p720x720&_nc_cat=107&ccb=1-7&_nc_sid=9267fe&_nc_ohc=V5PpN5_I6_UAX_FFqUG&_nc_ht=scontent.fhkg1-1.fna&edm=APCh5TUEAAAA&oh=00_AfAfgdufyb9Dw2qKfyrr9Xfw6FFgAY1aIH1EnKygLgNCCg&oe=64CCAB91
355915284524115_3055526774562939,"細細個睇大衛像都覺得佢的雞雞很小， 最近才發現原來專家指出，有許多證據都顯示過去社會價值觀認為小的生殖器比大的好，因此在打造男性偉人雕像時，其生殖器尺寸才會顯小。看來你身邊雞雞小的朋友在以前很受歡迎呢。-可愛大衛石像雕像化妝筒樹脂質地純白色, 可自行上色高16.5 x 5.5cm$135whatsapp: 55109214-#hkigshop #igshop #文青 #搞怪 #搞鬼 #搞笑 #創意 #生日禮物 #生日 #禮物 #拍拖 #情侶 #週年 #月亮燈 #驚喜 #手工 #手作 #食人花 #訂造 #手機殼 #hkiphonecase #皮革 #pnd旺角 #ig禮物 #畢業禮物 #畢業 #s2s石像","可愛大衛石像雕像化妝筒樹脂質地純白色, 可自行上色高16.5 x 5.5cm",135,https://scontent.fhkg1-1.fna.fbcdn.net/v/t1.6435-9/79447075_3055526777896272_6036643020621742080_n.jpg?stp=dst-jpg_p720x720&_nc_cat=109&ccb=1-7&_nc_sid=9267fe&_nc_ohc=x37BzyiPKMkAX_TbTX3&_nc_ht=scontent.fhkg1-1.fna&edm=APCh5TUEAAAA&oh=00_AfC95efzrXGTta3GvZgaPO3EJTmKCew14YbO6tdePUB-HQ&oe=64CC8A7E
355915284524115_3152602311522051,台灣毛怪、大眼仔枕頭套(商品不含枕芯唷）商品尺寸：60x40cm （日本枕芯通用尺寸)拉鏈款，雙面絨超舒服的😍😍✨如果是一般羽絨枕會更漂亮啊✨-台灣毛怪、大眼仔枕頭套(商品不含枕芯唷）商品尺寸：60x40cm拉鏈款，雙面絨超舒服的😍😍✨如果是一般羽絨枕會更漂亮啊✨-單眼仔毛毛枕頭套$135一對(單售毛毛款 $70/一個)Whatsapp: 55109214-#hkigshop #igshop #文青 #搞怪 #搞鬼 #搞笑 #創意 #生日禮物 #生日 #禮物 #拍拖 #情侶 #週年 #月亮燈 #驚喜 #手工 #手作 #食人花 #訂造 #手機殼 #hkiphonecase #皮革 #pnd旺角 #ig禮物 #人面獸心拖鞋 #s2s床單,台灣毛怪、大眼仔枕頭套(商品不含枕芯唷）商品尺寸：60x40cm拉鏈款，雙面絨超舒服的😍😍✨如果是一般羽絨枕會更漂亮啊✨-單眼仔毛毛枕頭套,135,https://scontent.fhkg1-1.fna.fbcdn.net/v/t1.6435-9/107712356_3152602314855384_7086363790734987875_n.jpg?stp=dst-jpg_p720x720&_nc_cat=111&ccb=1-7&_nc_sid=9267fe&_nc_ohc=kvcnJzRzTwgAX8VNpcr&_nc_ht=scontent.fhkg1-1.fna&edm=APCh5TUEAAAA&oh=00_AfA0nsbpJ7j8yJ8eWTNXoHszA2lOE21k_pE3MgC_rISTRQ&oe=64CCA51E
355915284524115_3370855193030094,可愛的三眼～～你救了我地，我們永遠感激你架！眼罩很舒服，每天可以使用他們午睡~-三眼眼罩連頸枕$135一套-Whatsapp:55109214-#hkigshop #igshop #文青 #搞怪 #搞鬼 #搞笑 #創意 #生日禮物 #生日 #禮物 #拍拖 #情侶 #週年 #月亮燈 #驚喜 #手工 #手作 #食人花 #訂造 #手機殼 #hkiphonecase #皮革 #pnd旺角 #ig禮物 #人面獸心拖鞋 #s2s頸枕,三眼眼罩連頸枕,135,https://scontent.fhkg1-1.fna.fbcdn.net/v/t1.6435-9/119843210_3370855156363431_615430901935628967_n.jpg?stp=dst-jpg_p720x720&_nc_cat=109&ccb=1-7&_nc_sid=a26aad&_nc_ohc=ztoAVrNXOj8AX9CBtSd&_nc_ht=scontent.fhkg1-1.fna&edm=APCh5TUEAAAA&oh=00_AfBfkYDOLTZ1XwaMpqRBA4XRLMD9lY-_igEjmZm7pLPa8A&oe=64CC7ECF
355915284524115_3452334418215504,我的向日葵女友每天都看著溫暖的我微笑著和擁抱著我❤️-韓版向日葵衛衣女裝限定S-XL (詳細尺寸請WhatsApp查詢)$135Whatsapp: 55109214-#文青 #搞怪 #搞鬼 #搞笑 #創意 #生日禮物 #生日 #禮物 #拍拖 #情侶 #週年 #手工 #手作 #食人花 #訂造 #手機殼 #皮革 #pnd旺角 #ig禮物 #s2s衛衣,韓版向日葵衛衣女裝限定S-XL (詳細尺寸請WhatsApp查詢),135,https://scontent.fhkg1-1.fna.fbcdn.net/v/t1.6435-9/121148201_3452334374882175_886140862550049050_n.jpg?stp=dst-jpg_p720x720&_nc_cat=102&ccb=1-7&_nc_sid=a26aad&_nc_ohc=e4E2x73LFDUAX_mJbno&_nc_ht=scontent.fhkg1-1.fna&edm=APCh5TUEAAAA&oh=00_AfA6K2-N-YQWTmoInFdV0GQJAimtzA4yNKqlBVSHTWY9qA&oe=64CCA5FC
355915284524115_3489447424504203,相信很多人在看完《Emily in Paris》（艾蜜莉在巴黎）這部時尚喜劇後都會有種莫名的失落感，彷彿一下子從五光十色、浪漫唯美的巴黎回到了無聊的現實中。雖然這部劇的結局留有許多伏筆，但由於外國疫情突然加劇的關係，想必第二季的開拍會拖延好一陣子，後會無期。不知大家有看嗎？-EMILY’s立體相機造型手機殼$135全手機型號(12系列需要等候約2星期)Whatsapp: 55102914-#hkigshop #igshop #文青 #搞怪 #搞鬼 #搞笑 #創意 #生日禮物 #生日 #禮物 #拍拖 #情侶 #週年 #月亮燈 #驚喜 #手工 #手作 #食人花 #訂造 #手機殼 #hkiphonecase #皮革 #pnd旺角 #ig禮物 #畢業禮物 #畢業 #s2s手機殼,EMILY’s立體相機造型手機殼,135,https://scontent.fhkg1-1.fna.fbcdn.net/v/t1.6435-9/122885866_3489447384504207_5397415302506032451_n.jpg?stp=dst-jpg_p720x720&_nc_cat=108&ccb=1-7&_nc_sid=a26aad&_nc_ohc=RnQmL4vBUE0AX_7OHwd&_nc_ht=scontent.fhkg1-1.fna&edm=APCh5TUEAAAA&oh=00_AfDwF6SVltjdNmQRwgliZAsBFnpocooZVUBoY1CMeiTBJQ&oe=64CC94B7
355915284524115_3494955027286776,不知大家會比卡超語嗎出外旅行時有機會用到唷pikapi=小智pika pikachu/ pika-pika pikachu=我叫比卡超pi-kachu=皮卡丘（小智等人介紹自己時才會用到）piiika-chuuuuuuuu=十萬伏特pikaaaaaa-chuuuuuuuu=打雷pikapikapika... pi-ka=伏特攻擊pipipipipi、chuchuchu=電光一閃、高速移動chuuu-pika=鐵尾pikachu-pi=小霞pika-chu=小剛pikaka=小光pi？ =什麼？ （疑問）-比卡比卡孭袋$135WhatsApp:55109214-#hkigshop #igshop #文青 #搞怪 #搞鬼 #搞笑 #創意 #生日禮物 #生日 #禮物 #拍拖 #情侶 #週年 #月亮燈 #驚喜 #手工 #手作 #食人花 #訂造 #手機殼 #hkiphonecase #皮革 #pnd旺角 #ig禮物 #畢業禮物 #畢業 #s2s袋 #s2s比卡超,pika pikachu=我叫比卡超pi-kachu=皮卡丘（小智等人介紹自己時才會用到）piiika-chuuuuuuuu=十萬伏特pikaaaaaa-chuuuuuuuu=打雷pikapikapika... pi-ka=伏特攻擊pipipipipi、chuchuchu=電光一閃、高速移動chuuu-pika=鐵尾pikachu-pi=小霞pika-chu=小剛pikaka=小光pi？ =什麼？ （疑問）-比卡比卡孭袋,135,https://scontent.fhkg1-1.fna.fbcdn.net/v/t1.6435-9/122889443_3494954997286779_2111532652725416213_n.jpg?stp=dst-jpg_p720x720&_nc_cat=104&ccb=1-7&_nc_sid=a26aad&_nc_ohc=HhHogKUlG2QAX8BknZS&_nc_ht=scontent.fhkg1-1.fna&edm=APCh5TUEAAAA&oh=00_AfB1LIUqhfv7OnIzEf2boRewo0_ghfYsPOGQB8HBlXKQIQ&oe=64CCA5FF
355915284524115_3555749051207373,這是一個讓所有男士展現雄風 的機會不知道你男朋友穿上後野狼的鼻子有多長呢-美國野獸圖案內褲套裝如右上顏色（3件一套）尺碼：M-XXXL$135whatsapp:55109214-#hkigshop #igshop #文青 #搞怪 #搞鬼 #搞笑 #創意 #生日禮物 #生日 #禮物 #拍拖 #情侶 #週年 #月亮燈 #驚喜 #手工 #手作 #食人花 #訂造 #手機殼 #hkiphonecase #皮革 #pnd旺角 #ig #s2s底褲,美國野獸圖案內褲套裝如右上顏色（3件一套）尺碼：M-XXXL,135,https://scontent.fhkg1-1.fna.fbcdn.net/v/t1.6435-9/126958538_3555749014540710_5484851490039793088_n.jpg?stp=dst-jpg_p720x720&_nc_cat=103&ccb=1-7&_nc_sid=a26aad&_nc_ohc=TKodXglZP3sAX9R66Vi&_nc_ht=scontent.fhkg1-1.fna&edm=APCh5TUEAAAA&oh=00_AfDj11400kjhzFUM1PFex_peY_RV-jcsYMmvxCKcwZ09eg&oe=64CC94CC
355915284524115_3750755658373377,‼️限量現貨‼️每次看星球大戰，都覺得整個世界最神奇的是白兵到底他們射擊的命中率有沒有5%！！！！完全是一堆白領薪金的士兵😂😂😂😂-星球大戰白兵酒壺產品尺寸：17*11.5*11cm，瓶口直徑2.3cm，瓶口高度4.8cm，瓶底9.8*9cm**每個均為人手製作，有少許差別屬正常現象**(酒要自備喔🍺）$135Whatsapp:55109214-#hkigshop #igshop #文青 #搞怪 #搞鬼 #搞笑 #創意 #生日禮物 #生日 #禮物 #拍拖 #情侶 #週年 #月亮燈 #驚喜 #手工 #手作 #食人花 #訂造 #手機殼 #hkiphonecase #皮革 #pnd旺角 #ig禮物 #畢業禮物 #畢業 #s2s杯,星球大戰白兵酒壺產品尺寸：17*11.5*11cm，瓶口直徑2.3cm，瓶口高度4.8cm，瓶底9.8*9cm**每個均為人手製作，有少許差別屬正常現象**(酒要自備喔🍺）,135,https://scontent.fhkg1-1.fna.fbcdn.net/v/t1.6435-9/144712121_3750755628373380_1958351671486806048_n.jpg?stp=dst-jpg_p720x720&_nc_cat=106&ccb=1-7&_nc_sid=a26aad&_nc_ohc=s43E0dNh3NAAX8yrvkv&_nc_ht=scontent.fhkg1-1.fna&edm=APCh5TUEAAAA&oh=00_AfC1YVDXKzUn8ZmWJFOSyhUg0oSoxJcplT5YIrkvqKU7nw&oe=64CCB07A
355915284524115_3908639152585026,大家都是小綠人 不用分這麼細*自家設計，獨家發售*-Sad frog T-shirt （ 小綠人款）TEE採用進口棉T，預縮處理面料尺寸: 小童/ S-XXXL (尺碼可WTS查詢)-$135-Whatsapp:55109214#hkigshop #igshop #文青 #搞怪 #搞鬼 #搞笑 #創意 #生日禮物 #生日 #禮物 #拍拖 #情侶 #週年 #月亮燈 #驚喜 #手工 #手作 #食人花 #訂造 #手機殼 #hkiphonecase #皮革 #pnd旺角 #ig禮物 #畢業禮物 #畢業 #s2stee #s2ssadfrog #s2spepe,Sad frog T-shirt （ 小綠人款）TEE採用進口棉T，預縮處理面料尺寸: 小童/ S-XXXL (尺碼可WTS查詢)-,135,https://scontent.fhkg1-1.fna.fbcdn.net/v/t1.6435-9/167807945_3908639109251697_8431974203210489619_n.jpg?stp=dst-jpg_p720x720&_nc_cat=103&ccb=1-7&_nc_sid=a26aad&_nc_ohc=u4yBBD887DAAX8aFQdv&_nc_ht=scontent.fhkg1-1.fna&edm=APCh5TUEAAAA&oh=00_AfDSTvSSzAz_NJBjoW_fDWLeGTm_enZwPD718vSA7KLTGg&oe=64CC8805
355915284524115_3919234098192198,這是一個讓所有男士展現雄風 的機會不知道你男朋友穿上後野狼的鼻子有多長呢-美國野獸圖案內褲套裝如右上顏色（3件一套）$135whatsapp:55109214 -#hkigshop #igshop #文青 #搞怪 #搞鬼 #搞笑 #創意 #生日禮物 #生日 #禮物 #拍拖 #情侶 #週年 #月亮燈 #驚喜 #手工 #手作 #食人花 #訂造 #手機殼 #hkiphonecase #皮革 #pnd旺角 #ig #s2s底褲,美國野獸圖案內褲套裝如右上顏色（3件一套）,135,https://scontent.fhkg1-1.fna.fbcdn.net/v/t1.6435-9/169486292_3919234074858867_1395073114829868884_n.jpg?stp=dst-jpg_p720x720&_nc_cat=105&ccb=1-7&_nc_sid=a26aad&_nc_ohc=4j8SZHESx_IAX_5eXD9&_nc_ht=scontent.fhkg1-1.fna&edm=APCh5TUEAAAA&oh=00_AfCRlOn0t3UgbhBFY-JqK8uD630Qo7ajpR_YN88ZRWr8nQ&oe=64CC905D
355915284524115_3933573333424941,毛毛演唱會開始啦小可愛毛毛冷氣氈讓你在冷氣房添加溫暖～-毛毛可愛冷氣氈尺寸150cm X 70cm$135Whatsapp: 55109214-#hkigshop #igshop #文青 #搞怪 #搞鬼 #搞笑 #創意 #生日禮物 #生日 #禮物 #拍拖 #情侶 #週年 #月亮燈 #驚喜 #手工 #手作 #食人花 #訂造 #手機殼 #hkiphonecase #皮革 #pnd旺角 #ig禮物 #畢業禮物 #畢業 #s2s日常用品,毛毛可愛冷氣氈尺寸150cm X 70cm,135,https://scontent.fhkg1-1.fna.fbcdn.net/v/t1.6435-9/171530550_3933573280091613_6186787716421603169_n.jpg?stp=dst-jpg_p720x720&_nc_cat=100&ccb=1-7&_nc_sid=a26aad&_nc_ohc=t355C5ud2x0AX8XDLaS&_nc_ht=scontent.fhkg1-1.fna&edm=APCh5TUEAAAA&oh=00_AfD-S0dC_YFQyJ3e0Df9J0APlPwP4aCTbU5Xh0y_6Usl_g&oe=64CCA29B
355915284524115_5083107625138167,"細細個睇大衛像都覺得佢的雞雞很小， 最近才發現原來專家指出，有許多證據都顯示過去社會價值觀認為小的生殖器比大的好，因此在打造男性偉人雕像時，其生殖器尺寸才會顯小。看來你身邊雞雞小的朋友在以前很受歡迎呢。-可愛大衛石像雕像化妝筒樹脂質地純白色, 可自行上色高16.5 x 5.5cm$135whatsapp: 55109214-#hkigshop #igshop #文青 #搞怪 #搞鬼 #搞笑 #創意 #生日禮物 #生日 #禮物 #拍拖 #情侶 #週年 #月亮燈 #驚喜 #手工 #手作 #食人花 #訂造 #手機殼 #hkiphonecase #皮革 #pnd旺角 #ig禮物 #畢業禮物 #畢業 #s2s石像 #s2s筆筒","可愛大衛石像雕像化妝筒樹脂質地純白色, 可自行上色高16.5 x 5.5cm",135,https://scontent.fhkg1-1.fna.fbcdn.net/v/t39.30808-6/278674909_5083107595138170_4477736617837387017_n.jpg?stp=dst-jpg_p720x720&_nc_cat=107&ccb=1-7&_nc_sid=a26aad&_nc_ohc=nxGcGZIi60YAX-BzM0t&_nc_ht=scontent.fhkg1-1.fna&edm=APCh5TUEAAAA&oh=00_AfCdWLJ_0zKcx6t1_6Ncz-lGPalEe2O_57essFG6cwsSow&oe=64AAA699
355915284524115_5186488858133376,喂 你好玩唔玩玩屎？可愛屎屎遙控車除咗可以四圍走之外仲可以控制佢發出放屁嘅聲音真係好搞笑的屎屎-遙控屎屎尺寸：10cm * 10cm可控制前後及轉動 可發聲$135WhatsApp: 55109214-#hkigshop #igshop #文青 #搞怪 #搞鬼 #搞笑 #創意 #生日禮物 #生日 #禮物 #拍拖 #情侶 #週年 #月亮燈 #驚喜 #手工 #手作 #食人花 #訂造 #手機殼 #hkiphonecase #皮革 #pnd旺角 #ig禮物 #畢業禮物 #畢業 #s2s車,遙控屎屎尺寸：10cm * 10cm可控制前後及轉動 可發聲,135,https://scontent.fhkg1-1.fna.fbcdn.net/v/t39.30808-6/283443340_5186488658133396_6909397492095042702_n.jpg?stp=dst-jpg_p720x720&_nc_cat=104&ccb=1-7&_nc_sid=a26aad&_nc_ohc=4bg0pQS_wKUAX_iUq-X&_nc_ht=scontent.fhkg1-1.fna&edm=APCh5TUEAAAA&oh=00_AfBolicYVPr_FWjrEBYbeMvuVTjTWqC7ykuzwEtX-jj6vA&oe=64A9F54B
355915284524115_5311913925590868,一紅黃限定❤️愛其他顏色的可能要再等等了～-鑑於天線寶寶頭頂長著形狀各異的「觸角」，加上他們所生活的Teletubbyland地表實在光滑美好到不像地球，許多不明真相的大人就把他們當作了外星人……其實，節目主創Andrew Davenport早就已經揭秘過：寶寶們的設計靈感來自NASA。因為登月視頻中的太空人們在失重環境裏行走時，像個剛剛學會走路的小孩子，索性就把角色定位為一群像太空人般探索未知世界的寶寶。-天線得得B証件套顏色： 紅/黃-$135一個-Whatsapp: 55109214-#hkigshop #igshop #文青 #搞怪 #搞鬼 #搞笑 #創意 #生日禮物 #生日 #禮物 #拍拖 #情侶 #週年 #月亮燈 #驚喜 #手工 #手作 #食人花 #訂造 #手機殼 #hkiphonecase #皮革 #pnd旺角 #ig禮物 #畢業禮物 #畢業 #S2S公仔,鑑於天線寶寶頭頂長著形狀各異的「觸角」，加上他們所生活的Teletubbyland地表實在光滑美好到不像地球，許多不明真相的大人就把他們當作了外星人……其實，節目主創Andrew Davenport早就已經揭秘過：寶寶們的設計靈感來自NASA。因為登月視頻中的太空人們在失重環境裏行走時，像個剛剛學會走路的小孩子，索性就把角色定位為一群像太空人般探索未知世界的寶寶。-天線得得B証件套顏色： 紅/黃-,135,https://scontent.fhkg1-1.fna.fbcdn.net/v/t39.30808-6/292326283_5311913865590874_6094921190168940812_n.jpg?stp=dst-jpg_p720x720&_nc_cat=101&ccb=1-7&_nc_sid=a26aad&_nc_ohc=hzQ6BaBq40YAX9zQWjZ&_nc_ht=scontent.fhkg1-1.fna&edm=APCh5TUEAAAA&oh=00_AfA54WHfHjF6s94VnAYpBahgS3pQ-lSB4UWnvEjEgxPihw&oe=64A9D6D6
355915284524115_5322620944520166,期待已久的超可愛樹懶手製陶瓷杯數量不多需要的趕快訂購❤️❤️❤️喜愛樹懶的你們喜歡嗎？-可愛樹懶陶瓷杯400 mL尺寸8.5×7.5 cm$135手作陶瓷製品，每隻均有少許不同 - #hkigshop #igshop #文青 #搞怪 #搞鬼 #搞笑 #創意 #生日禮物 #生日 #禮物 #拍拖 #情侶 #週年 #月亮燈 #驚喜 #手工 #手作 #食人花 #訂造 #手機殼 #hkiphonecase #皮革 #pnd旺角 #ig禮物 #畢業禮物 #畢業 #s2s杯,可愛樹懶陶瓷杯400 mL尺寸8.5×7.5 cm,135,https://scontent.fhkg1-1.fna.fbcdn.net/v/t39.30808-6/292610044_5322620877853506_8794651721171292610_n.jpg?stp=dst-jpg_p720x720&_nc_cat=109&ccb=1-7&_nc_sid=a26aad&_nc_ohc=quHOXhHslF8AX9PovZ2&_nc_ht=scontent.fhkg1-1.fna&edm=APCh5TUEAAAA&oh=00_AfBBhezxWdWY4aTd7VDATe_kerQvUfj3vYltliRjv4IHgg&oe=64AAB1AC
355915284524115_5419577578157835,文青手繪漫畫風遠睇還真的以為是漫畫走出來的！-手繪風斜狽袋尺寸；18.5x12cm顏色：白色/黑色$135-Whatsapp: 55109214 - #hkigshop #igshop #文青 #搞怪 #搞鬼 #搞笑 #創意 #生日禮物 #生日 #禮物 #拍拖 #情侶 #週年 #月亮燈 #驚喜 #手工 #手作 #食人花 #訂造 #手機殼 #hkiphonecase #皮革 #pnd旺角 #ig禮物 #畢業禮物 #畢業 #s2s袋,手繪風斜狽袋尺寸；18.5x12cm顏色：白色/黑色,135,https://scontent.fhkg1-1.fna.fbcdn.net/v/t39.30808-6/299122534_5419577534824506_9170066518547233717_n.jpg?stp=dst-jpg_p720x720&_nc_cat=102&ccb=1-7&_nc_sid=a26aad&_nc_ohc=F3Ug-VOVhD8AX8kpYdi&_nc_ht=scontent.fhkg1-1.fna&edm=APCh5TUEAAAA&oh=00_AfAE7jPshF4mDud2ENiYOlVOFASsZgj05OOEu6VZgS7Grg&oe=64A9574C
355915284524115_5439510456164547,懶洋洋的小罐頭豬圓滾滾眼睛與大大微笑，療癒度十足❤️-LULU罐頭豬新款AIrpod套尺寸：1／2代 10.4x5.2x12cmPro 13.4x4.2x10.4cm重量42g$135Whatsapp: 55109214-#hkigshop #igshop #文青 #搞怪 #搞鬼 #搞笑 #創意 #生日禮物 #生日 #禮物 #拍拖 #情侶 #週年 #月亮燈 #驚喜 #手工 #手作 #食人花 #訂造 #手機殼 #hkiphonecase #皮革 #pnd旺角 #ig禮物 #畢業禮物 #畢業 #s2sairpods,LULU罐頭豬新款AIrpod套尺寸：1／2代 10.4x5.2x12cmPro 13.4x4.2x10.4cm重量42g,135,https://scontent.fhkg1-1.fna.fbcdn.net/v/t39.30808-6/299515074_5439510416164551_2954699939170482516_n.jpg?stp=dst-jpg_p720x720&_nc_cat=102&ccb=1-7&_nc_sid=a26aad&_nc_ohc=7VTYSgiwMsYAX9jcXBN&_nc_ht=scontent.fhkg1-1.fna&edm=APCh5TUEAAAA&oh=00_AfA76Ib6c7RigLVQxzb52bNit3KeGe0fpitJ0SOS3Caj3g&oe=64A99649
355915284524115_688459643288596,可愛的小熊AirPod套每一隻都眼甘甘咁望住你🥹🥹好可憐呀佢哋快啲帶佢哋走喇-熊仔頭AirPods套全可用$135-#hkigshop #igshop #文青 #有趣 #生日禮物 #生日 #禮物 #拍拖 #情侶 #週年 #月亮燈 #驚喜  #手作 #食人花 #訂造 #手機殼 #iphonecase #s2s花 #畢業花 #生日花 #情人節花 #紀念日花 #花束 #畢業花束 #畢業 #S2sairpods,熊仔頭AirPods套全可用,135,https://scontent.fhkg1-1.fna.fbcdn.net/v/t39.30808-6/339981289_947915066224363_7032632848453296744_n.jpg?stp=dst-jpg_p720x720&_nc_cat=102&ccb=1-7&_nc_sid=730e14&_nc_ohc=dGI6IRL6TgkAX-8NWLR&_nc_ht=scontent.fhkg1-1.fna&edm=APCh5TUEAAAA&oh=00_AfAFAZeG5H7uLjr-BPf9S2kUvz2AE4sWmE8fxzy0T1JkZg&oe=64A9E67C
355915284524115_2257800127668945,新年個個都打麻雀唔通個個真係想打麻雀咩仲有人係畀人逼上枱打返幾圈跟住輸到貼地係時候帶返個雀神手環儲返一年嘅運氣在四面牆上大殺三方-1⃣雀神手環顏色：金色 / 銀色款式：清一色 / 十三么價錢：$138.8888888...-2⃣雀神戒指顏色：金色 / 銀色款式：清一色 / 十三么碼數：美國碼7號-10號田價錢：$128.8888888...-whatsapp:55109214-#hkigshop #igshop #文青 #搞怪 #搞鬼 #搞笑 #創意 #生日禮物 #生日 #禮物 #拍拖 #情侶 #週年 #月亮燈 #驚喜 #手工 #手作 #食人花 #訂造 #手機殼 #hkiphonecase #皮革 #pnd旺角 #ig禮物 #畢業禮物 #畢業,1⃣雀神手環顏色：金色 / 銀色款式：清一色 / 十三么價錢：,138,https://scontent.fhkg1-1.fna.fbcdn.net/v/t1.6435-9/59712270_2257800134335611_8810523734365437952_n.jpg?stp=dst-jpg_p720x720&_nc_cat=107&ccb=1-7&_nc_sid=9267fe&_nc_ohc=Dzdf7NsfyiIAX8ItXlf&_nc_ht=scontent.fhkg1-1.fna&edm=APCh5TUEAAAA&oh=00_AfCSmXV6OzJbn6di82avdM0C1oaEOH9gfqwxIso59VbH9Q&oe=64CC9B85
